num__ESCS,num__PV1READ,num__PV1MATH,num__PV1SCIE,cat__ST004D01T_1.0,cat__ST004D01T_2.0
-0.9246198117861669,-1.1230914043227784,-0.4491652975581678,-1.64219780966463,0.0,1.0
0.12533389477982929,1.0104777931774827,2.092800277853131,1.4643558844045326,0.0,1.0
0.5101336825265295,1.1523132529797975,0.644021807005855,1.2090274609279508,0.0,1.0
0.05449172187438839,-0.45512484615916876,0.4800904411222295,0.8592369461391278,0.0,1.0
-0.8527136763339609,0.10474571955416109,-0.5822145369888039,0.02061676650899117,0.0,1.0
0.7518305077333278,-0.5033319140216597,-0.4629944644283359,-0.3280030176029235,0.0,1.0
-0.5213780065622056,0.06326097112077128,0.5046655837012427,0.1849159191327407,1.0,0.0
-1.6187667100048109,0.39115671501304394,-0.39780555945065893,0.3232308035969736,1.0,0.0
-1.5131684272383779,-2.0311708095945766,-2.891655275403007,-2.162170894800988,0.0,1.0
0.3719072149926341,0.6352061377651754,1.2241739367001157,0.9952599764816152,0.0,1.0
-0.22364582055911356,-1.2261365236150523,-1.1783048568231922,-1.45017813575883,1.0,0.0
0.5884235932593258,-0.8141021838248512,-0.23767043545296174,-0.6563731295828893,1.0,0.0
1.3316900957202908,0.6485503071753875,1.5964065008801498,0.29269259153321114,1.0,0.0
1.1455853135819674,-1.3250897962983081,-0.8490561954785383,-0.7123003230212998,0.0,1.0
0.14173665070912408,0.343314990597787,0.2734764614417891,0.6485054242956223,0.0,1.0
0.10591657830136675,-0.7510895727632135,-0.05079088779857784,-0.6136216169829055,0.0,1.0
-0.490700419797146,-0.4802787425012113,0.8111066648264695,-0.2000163588561623,0.0,1.0
0.22437107517454447,-0.32907222327735114,-0.05929728165408462,0.13529876561393833,1.0,0.0
-0.613410766857384,-0.5683539140430826,-0.37216586226871345,-0.32891579067305526,0.0,1.0
0.5683856319619169,-0.7829657885343566,-0.1564127817517783,-0.24090263953022442,0.0,1.0
0.3297033673042864,0.4224392476824322,-0.45298162538000064,0.1812747482986278,1.0,0.0
-0.01812372194232761,-1.0892514675227543,-0.801332011769723,-1.6407294355952875,0.0,1.0
-0.0907391657590436,0.18545922063427284,0.9647942033988597,0.19516477327889625,0.0,1.0
0.9404178691474364,1.5324622434126745,2.4511434173552837,2.189306052463998,0.0,1.0
1.3628996637587327,1.0127520561365129,1.3748485848868477,1.1606802525502007,1.0,0.0
1.2060538516564487,1.9576032793723857,3.1763360902150977,2.0662106667995737,0.0,1.0
-0.07123318573501732,0.6135138705856727,0.2442313387650064,0.4517432990037021,0.0,1.0
-0.3514099897164857,-0.4864347795870994,-0.7655890888278729,-0.9856262502937442,1.0,0.0
0.49612484232745596,-0.5881007273660654,0.604874317928212,0.3917879983210137,0.0,1.0
0.29991241599486446,-0.5551467484255834,-0.7672461785399842,-0.5808610009223002,1.0,0.0
0.5416979047472265,-0.03180139384944546,1.370299120404505,0.21566248157120732,1.0,0.0
